,wlcode
W18062,40
W12757,40
W04193,40
W17554,40
W10783,40
W21183,40
W12746,40
W10789,40
W05086,40
W12727,40
W12726,40
W15689,40
W12808,40
W21043,40
W12811,40
W10149,40
W14848,40
W07871,40
W12707,40
W05116,40
W01485,40
W00738,40
W09703,40
W14910,40
W00501,40
W14907,40
W00783,40
W14257,40
W14530,40
W10227,40
W02925,40
W20489,40
W10375,40
W12488,40
W18256,40
W09868,40
W20468,40
W09456,40
W21444,40
W15520,40
W09471,40
W05600,40
W04360,40
W11030,40
W04434,40
W13300,40
W04356,40
W04354,40
W09041,40
W05575,40
W04914,40
W12503,40
W11025,40
W04367,40
W18299,40
W04399,40
W02957,40
W05650,40
W13337,40
W05647,40
W07311,40
W10376,40
W18343,40
W11085,40
W02929,40
W17011,40
W09900,40
W02040,40
W05692,40
W12495,40
W13361,40
W14498,40
W17022,40
W12496,40
W14501,40
W11064,40
W09884,40
W18335,40
W13573,40
W02089,40
W21523,40
W05748,40
W03955,40
W07199,40
W10355,40
W14442,40
W14445,40
W02168,40
W13434,40
W10357,40
W02093,40
W16109,40
W20174,40
W04462,40
W10374,40
W09409,40
W20875,40
W10380,40
W14379,40
W14380,40
W09267,40
W15887,40
W09271,40
W20596,40
W02253,40
W13515,40
W03940,40
W12485,40
W21568,40
W18393,40
W16907,40
W13556,40
W14397,40
W20975,40
W07182,40
W05784,40
W18924,40
W11355,40
W15400,40
W02337,40
W14361,40
W05761,40
W08686,40
W05862,40
W10213,40
W02216,40
W02349,40
W02472,40
W13464,40
W13534,40
W02889,40
W16104,40
W14519,40
W05639,40
W14535,40
W05634,40
W02958,40
W04386,40
W04381,40
W21531,40
W01974,40
W20999,40
W01967,40
W02194,40
W13405,40
W16746,40
W20603,40
W02218,40
W07179,40
W05789,40
W14377,40
W14375,40
W21564,40
W07171,40
W21567,40
W12494,40
W02234,40
W21540,40
W02226,40
W05797,40
W14412,40
W03925,40
W11959,40
W10348,40
W17006,40
W02217,40
W07239,40
W11663,40
W05958,40
W04542,40
W05562,40
W21614,40
W16822,40
W06606,40
W06147,40
W06156,40
W11595,40
W21818,40
W06408,40
W21819,40
W14083,40
W15375,40
W21822,40
W21825,40
W21827,40
W21842,40
W11200,40
W21846,40
W10290,40
W21706,40
W02608,40
W21854,40
W03675,40
W21856,40
W09105,40
W21813,40
W21805,40
W21824,40
W11257,40
W06949,40
W05968,40
W05684,40
W13619,40
W11990,40
W16838,40
W13610,40
W21602,40
W03515,40
W21596,40
W04858,40
W11991,40
W12470,40
W05878,40
W21591,40
W21586,40
W18429,40
W05868,40
W09958,40
W10214,40
W18420,40
W05936,40
W16792,40
W12449,40
W03586,40
W05989,40
W14264,40
W20009,40
W16475,40
W14272,40
W02456,40
W04567,40
W10221,40
W10265,40
W04537,40
W04750,40
W21676,40
W21675,40
W06161,40
W06603,40
W02797,40
W11616,40
W21866,40
W04787,40
W12379,40
W06217,40
W02772,40
W15229,40
W06462,40
W04722,40
W04810,40
W06472,40
W14125,40
W06533,40
W11183,40
W02573,40
W20832,40
W20831,40
W20820,40
W03827,40
W20819,40
W06531,40
W02366,40
W13633,40
W09891,40
W06311,40
W10253,40
W03629,40
W11316,40
W18754,40
W02756,40
W13836,40
W11221,40
W06294,40
W10275,40
W21779,40
W06288,40
W06275,40
W21804,40
W11208,40
W21752,40
W15194,40
W20881,40
W13993,40
W10122,40
W02073,40
W21800,40
W21796,40
W06591,40
W03634,40
W06187,40
W06573,40
W13852,40
W04658,40
W14150,40
W20780,40
W06191,40
W04651,40
W16567,40
W13829,40
W21864,40
W16725,40
W14159,44
W21664,44
W21663,44
W21661,44
W08764,44
W21438,44
W10162,44
W21656,44
W21135,44
W05577,44
W03002,44
W21660,44
W21679,44
W05056,44
W16307,44
W21408,44
W20284,44
W03003,44
W21673,44
W21672,44
W21671,44
W21417,44
W05529,44
W21669,44
W21668,44
W21666,44
W21665,44
W02800,44
W05053,44
W05523,44
W15070,44
W16321,44
W10152,44
W21044,44
W21652,44
W20950,44
W21585,44
W12292,44
W21524,44
W04954,44
W10217,44
W21525,44
W20976,44
W21528,44
W21529,44
W14352,44
W21555,44
W14354,44
W14357,44
W14359,44
W10212,44
W14897,44
W04836,44
W11586,44
W05201,44
W05203,44
W21659,44
W18980,44
W04818,44
W03414,44
W21658,44
W04820,44
W05740,44
W21228,44
W21645,44
W21627,44
W21637,44
W14925,44
W04968,44
W14244,44
W06304,44
W21678,44
W01893,44
W18415,44
W13656,44
W09613,44
W04466,44
W03886,44
W06942,44
W01111,44
W12884,44
W06923,44
W06916,44
W20652,44
W06907,44
W10936,44
W10011,44
W12446,44
W01034,44
W06892,44
W18345,44
W18126,44
W16814,44
W10185,44
W06995,44
W21638,44
W03472,44
W21261,44
W14544,44
W06006,44
W14803,44
W03183,44
W21177,44
W21632,44
W05648,44
W10232,44
W21629,44
W02939,44
W16234,44
W21472,44
W21626,44
W16345,44
W03569,44
W16473,44
W02938,44
W14499,44
W05973,44
W02815,44
W05630,44
W03179,44
W06016,44
W05065,44
W21651,44
W21650,44
W06055,44
W21148,44
W11282,44
W21150,44
W11373,44
W21624,44
W21530,44
W05358,44
W02886,44
W21753,44
W05037,44
W11243,44
W16279,44
W05365,44
W21335,44
W02784,44
W03050,44
W04793,44
W05310,44
W21088,44
W14135,44
W21741,44
W14133,44
W02761,44
W21749,44
W05307,44
W21762,44
W06292,44
W21029,44
W05321,44
W04780,44
W21686,44
W14128,44
W21691,44
W21690,44
W05423,44
W05421,44
W02783,44
W05390,44
W05032,44
W16602,44
W21362,44
W02146,44
W08790,44
W06240,44
W11449,44
W03090,44
W12206,44
W19214,44
W12184,44
W21730,44
W21698,44
W03720,44
W04796,44
W21337,44
W03651,44
W11259,44
W11558,44
W21683,44
W16271,44
W16240,44
W14741,44
W03643,44
W21309,44
W06302,44
W20906,44
W14091,44
W15197,44
W11422,44
W16544,44
W21694,44
W16618,44
W16543,44
W14398,44
W21687,44
W06228,44
W21613,44
W05680,44
W21616,44
W21483,44
W03360,44
W11585,44
W21182,44
W04847,44
W21615,44
W16371,44
W21594,44
W21593,44
W05146,44
W04864,44
W05773,44
W16427,44
W21532,44
W21533,44
W16386,44
W12277,44
W03200,44
W20962,44
W21592,44
W21539,44
W21542,44
W15106,44
W21551,44
W18944,44
W21552,44
W21617,44
W03194,44
W11572,44
W14490,44
W11377,44
W21682,44
W21606,44
W11573,44
W21610,44
W21609,44
W21607,44
W14467,44
W11305,44
W21511,44
W11367,44
W16364,44
W11580,44
W03519,44
W05374,44
W21604,44
W21598,44
W21513,44
W16365,44
W15093,44
W21514,44
W21612,44
W05942,44
W03141,44
W21618,44
W14281,44
W21473,44
W21474,44
W21623,44
W03193,44
W21603,44
W18350,44
W16548,44
W10358,44
W10766,44
W10613,44
W17142,44
W10295,44
W00433,44
W10637,44
W06412,44
W10415,44
W02679,44
W03764,44
W18613,44
W12589,44
W11738,44
W01907,44
W18615,44
W17734,44
W08176,44
W20301,44
W12569,44
W13251,44
W18624,44
W11019,44
W04352,44
W10271,44
W10674,44
W08195,44
W10397,44
W09723,44
W10643,44
W01860,44
W04707,44
W10621,44
W04705,44
W15839,44
W12544,44
W00222,44
W00303,44
W18293,44
W04323,44
W08024,44
W18280,44
W00226,44
W20834,44
W10633,44
W08002,44
W06433,44
W10737,44
W01936,44
W11788,44
W11736,44
W10289,44
W12374,44
W12553,44
W20316,44
W02634,44
W07288,44
W04681,44
W20250,44
W20818,44
W10414,44
W04178,44
W10303,44
W12390,44
W00168,44
W18486,44
W00128,44
W00084,44
W07378,44
W09138,44
W16736,44
W01808,44
W15672,44
W12781,44
W06621,44
W01805,44
W10790,44
W01850,44
W00774,44
W11763,44
W13793,44
W06563,44
W18306,44
W11002,44
W12728,44
W06720,44
W10096,44
W00581,44
W01782,44
W18047,44
W04185,44
W09428,44
W13621,44
W04656,44
W07935,44
W04991,44
W01989,44
W11933,44
W04290,44
W06639,44
W18498,44
W20855,44
W20308,44
W11036,44
W10723,44
W02670,44
W11737,44
W04038,44
W08094,44
W04111,44
W13224,44
W12623,44
W10713,44
W10307,44
W10620,44
W02636,44
W18363,44
W01842,44
W06597,44
W06686,44
W02033,44
W10610,44
W12402,44
W01785,44
W06601,44
W12760,44
W20761,44
W10797,44
W06669,44
W12765,44
W20763,44
W06592,44
W01385,44
W06570,44
W02374,44
W02498,44
W01596,44
W02080,44
W20527,44
W02462,44
W10942,44
W17243,44
W10822,44
W10467,44
W13711,44
W07807,44
W07437,44
W00953,44
W13110,44
W13121,44
W07449,44
W00898,44
W15323,44
W13368,44
W07209,44
W09920,44
W04280,44
W15632,44
W02288,44
W16897,44
W13046,44
W10480,44
W18359,44
W10354,44
W13363,44
W01771,44
W09663,44
W00806,44
W15628,44
W01898,44
W07545,44
W18433,44
W18436,44
W15922,44
W02421,44
W02423,44
W18192,44
W12907,44
W10846,44
W11950,44
W12902,44
W12869,44
W12977,44
W20360,44
W16764,44
W13748,44
W00844,44
W18481,44
W13750,44
W17296,44
W03844,44
W04619,44
W04622,44
W07434,44
W13136,44
W00830,44
W09343,44
W12541,44
W01003,44
W17361,44
W15635,44
W12970,44
W07730,44
W07743,44
W07064,44
W02376,44
W13596,44
W08227,44
W02386,44
W02397,44
W13084,44
W13607,44
W11677,44
W20548,44
W13611,44
W16853,44
W08315,44
W15787,44
W20235,44
W11136,44
W01391,44
W13072,44
W18404,44
W12949,44
W01390,44
W11143,44
W01387,44
W07073,44
W16862,44
W15451,44
W10475,44
W01376,44
W07206,44
W18357,44
W16849,44
W07113,44
W18189,44
W01402,44
W07622,44
W07674,44
W20415,44
W15620,44
W02317,44
W17283,44
W12987,44
W11119,44
W11105,44
W11873,44
W18170,44
W10897,44
W01386,44
W07175,44
W11098,44
W18396,44
W04060,44
W18379,44
W17285,44
W10912,44
W07664,44
W13451,44
W13474,44
W07147,44
W13471,44
W17295,44
W09562,44
W18166,44
W11107,44
W11613,48
W13874,48
W10642,48
W12619,48
W06537,48
W14950,48
W19168,48
W12389,48
W13917,48
W04973,48
W15998,48
W10641,48
W20785,48
W13869,48
W02792,48
W20253,48
W14952,48
W17834,48
W17871,48
W20754,48
W08401,48
W20911,48
W10768,48
W04823,48
W15695,48
W15216,48
W16178,48
W17863,48
W04147,48
W20899,48
W10108,48
W08131,48
W13723,48
W06631,48
W00220,48
W03722,48
W19165,48
W19163,48
W00223,48
W10114,48
W18492,48
W04644,48
W06681,48
W20759,48
W17773,48
W11799,48
W10665,48
W00237,48
W08485,48
W06702,48
W04652,48
W02798,48
W13687,48
W05033,48
W13905,48
W16701,48
W21104,48
W18697,48
W10645,48
W10298,48
W08083,48
W21134,48
W04758,48
W12150,48
W18485,48
W06245,48
W12597,48
W18484,48
W16758,48
W06761,48
W02764,48
W06250,48
W18483,48
W14931,48
W20734,48
W10751,48
W20921,48
W00299,48
W14233,48
W10090,48
W02805,48
W18477,48
W20857,48
W04611,48
W04103,48
W06034,48
W11109,48
W07111,48
W20568,48
W14534,48
W16335,48
W10244,48
W06046,48
W06243,48
W14215,48
W18642,48
W20862,48
W20683,48
W10696,48
W10285,48
W03220,48
W11296,48
W18040,48
W03214,48
W06094,48
W10145,48
W02467,48
W21178,48
W10062,48
W13700,48
W20255,48
W11300,48
W05085,48
W18465,48
W09210,48
W21179,48
W13690,48
W21058,48
W20039,48
W17726,48
W06259,48
W17761,48
W04098,48
W15295,48
W18488,48
W15693,48
W03329,48
W14369,48
W00213,48
W11232,48
W12303,48
W20871,48
W18459,48
W07940,48
W15935,48
W00707,48
W11998,48
W00718,48
W14320,48
W21180,48
W14007,48
W14890,48
W15369,48
W15923,48
W21045,48
W04856,48
W21205,48
W16420,48
W14382,48
W09263,48
W15417,48
W21207,48
W21206,48
W04996,48
W00722,48
W17528,48
W14370,48
W13612,48
W16884,48
W10781,48
W15365,48
W18434,48
W21186,48
W05932,48
W12549,48
W13639,48
W05925,48
W02695,48
W20621,48
W21187,48
W05959,48
W11775,48
W02425,48
W21046,48
W00648,48
W18421,48
W21184,48
W20945,48
W10651,48
W06368,48
W00636,48
W11233,48
W00639,48
W12003,48
W06931,48
W11532,48
W05970,48
W10611,48
W20299,48
W10228,48
W15408,48
W10272,48
W15198,48
W21196,48
W21197,48
W00771,48
W21199,48
W06328,48
W00746,48
W10147,48
W11145,48
W14349,48
W16446,48
W12779,48
W17538,48
W02332,48
W15396,48
W13565,48
W21202,48
W21204,48
W14275,48
W02817,48
W08354,48
W02539,48
W09756,48
W17985,48
W14944,48
W11255,48
W02597,48
W20910,48
W14181,48
W21201,48
W21195,48
W15395,48
W14996,48
W00782,48
W04751,48
W21208,48
W21209,48
W09667,48
W14854,48
W20964,48
W03498,48
W18079,48
W06303,48
W14853,48
W10268,48
W15898,48
W21210,48
W21211,48
W02251,48
W03744,48
W20954,48
W16435,48
W08311,48
W07036,48
W16030,48
W21188,48
W06340,48
W02384,48
W11150,48
W21190,48
W21192,48
W03749,48
W18503,48
W04209,48
W21462,48
W05246,48
W13430,48
W21345,48
W07812,48
W05708,48
W12267,48
W21346,48
W21235,48
W03970,48
W04901,48
W21348,48
W21351,48
W01413,48
W17482,48
W17365,48
W05175,48
W20965,48
W21223,48
W12823,48
W18365,48
W21222,48
W05115,48
W20969,48
W21221,48
W18360,48
W00820,48
W18159,48
W21220,48
W11868,48
W02135,48
W05713,48
W08886,48
W15592,48
W21270,48
W14769,48
W15557,48
W14572,48
W21436,48
W21036,48
W11387,48
W01248,48
W21379,48
W21296,48
W21480,48
W09611,48
W03084,48
W01428,48
W05726,48
W10874,48
W07204,48
W14826,48
W17280,48
W16962,48
W05314,48
W09307,48
W08875,48
W02907,48
W20552,48
W02905,48
W05177,48
W05751,48
W21343,48
W21213,48
W15063,48
W10891,48
W21324,48
W21495,48
W02927,48
W11369,48
W17003,48
W18334,48
W09336,48
W21486,48
W21484,48
W04415,48
W10823,48
W04414,48
W13373,48
W05408,48
W15092,48
W16277,48
W04057,48
W21239,48
W07581,48
W21352,48
W18107,48
W15786,48
W18348,48
W07590,48
W00962,48
W20528,48
W05294,48
W05284,48
W10583,48
W05696,48
W07799,48
W21358,48
W20507,48
W21224,48
W21333,48
W20399,48
W08860,48
W21225,48
W21334,48
W01451,48
W04071,48
W14719,48
W02901,48
W03952,48
W21226,48
W12276,48
W21314,48
W07217,48
W21232,48
W02133,48
W21496,48
W21042,48
W21354,48
W21310,48
W07560,48
W07555,48
W02100,48
W21502,48
W12216,48
W21497,48
W21248,48
W09327,48
W17334,48
W01806,48
W20407,48
W21381,48
W13356,48
W01682,48
W21363,48
W17237,48
W21397,48
W21308,48
W17239,48
W05675,48
W05415,48
W21475,48
W21476,48
W15087,48
W16253,48
W04397,48
W19033,48
W21307,48
W13354,48
W12864,48
W05654,48
W10595,48
W03073,48
W21303,48
W09880,48
W20364,48
W21251,48
W21468,48
W21306,48
W21469,48
W16116,48
W10377,48
W21302,48
W03067,48
W02960,48
W01269,48
W21365,48
W17055,48
W13324,48
W20993,48
W21364,48
W15084,48
W02954,48
W01996,48
W21301,48
W18973,48
W05624,48
W10523,48
W21255,48
W01136,48
W11040,48
W21299,48
W07774,48
W21366,48
W02753,48
W21260,48
W19093,48
W21257,48
W08762,48
W21041,48
W20469,48
W08819,48
W10963,48
W03991,48
W21471,48
W08266,48
W18253,48
W21413,48
W21396,48
W13208,48
W21409,48
W21390,48
W14602,48
W01876,48
W10166,48
W21443,48
W21383,48
W01384,48
W13259,48
W05585,48
W20432,48
W21440,48
W14555,48
W01776,48
W01193,48
W04924,48
W21369,48
W02996,48
W21005,48
W21442,48
W21297,48
W01230,48
W21376,48
W18321,48
W15630,48
W01381,48
W01272,48
W01843,48
W21395,48
W21271,48
W21305,48
W10950,48
W21298,48
W21264,48
W11416,48
W21287,48
W03034,48
W01833,48
W21422,48
W18991,48
W10424,48
W21429,48
W04332,48
W04946,48
W08794,48
W21280,48
W09806,48
W03017,48
W10990,48
W14584,48
W04024,48
W21387,48
W13218,48
W21415,48
W15801,48
W21278,48
W07356,48
W21430,48
W01851,48
W18562,52
W15239,52
W09131,52
W12052,52
W04657,52
W10112,52
W19932,52
W16710,52
W11266,52
W20815,52
W18541,52
W04721,52
W02571,52
W15173,52
W13849,52
W07411,52
W06689,52
W20758,52
W20762,52
W10313,52
W15284,52
W15282,52
W12049,52
W20764,52
W19974,52
W02547,52
W06140,52
W10249,52
W20803,52
W20769,52
W02528,52
W13879,52
W20431,52
W16716,52
W20770,52
W17218,52
W09544,52
W21015,52
W05485,52
W05489,52
W04919,52
W13151,52
W10974,52
W09532,52
W21013,52
W15795,52
W19241,52
W15065,52
W06545,52
W17183,52
W18225,52
W20220,52
W20219,52
W15547,52
W15428,52
W10143,52
W20594,52
W20774,52
W20776,52
W13860,52
W20777,52
W02564,52
W06558,52
W19458,52
W01819,52
W19457,52
W14326,52
W20771,52
W16691,52
W13927,52
W18571,52
W14117,52
W11188,52
W15228,52
W20892,52
W11193,52
W20891,52
W18575,52
W16046,52
W18649,52
W15225,52
W14100,52
W11186,52
W18647,52
W20887,52
W19798,52
W03801,52
W20756,52
W13789,52
W20755,52
W19257,52
W02375,52
W03919,52
W07060,52
W20949,52
W05895,52
W11155,52
W16293,52
W12377,52
W20909,52
W04725,52
W02590,52
W20772,52
W15272,52
W15991,52
W20898,52
W06477,52
W18943,52
W11239,52
W16016,52
W02647,52
W16604,52
W13981,52
W08499,52
W18635,52
W11235,52
W11244,52
W04755,52
W14001,52
W06277,52
W14010,52
W14011,52
W12365,52
W11228,52
W14019,52
W06350,52
W16637,52
W02731,52
W06293,52
W20879,52
W14076,52
W11241,52
W16036,52
W03048,52
W17038,52
W03425,52
W11360,52
W20989,52
W16957,52
W15447,52
W15098,52
W16381,52
W20972,52
W02902,52
W15866,52
W04467,52
W15878,52
W20180,52
W05796,52
W05671,52
W13437,52
W02937,52
W09902,52
W02203,52
W02057,52
W16994,52
W14408,52
W09903,52
W09905,52
W02104,52
W09906,52
W02230,52
W15438,52
W18963,52
W02150,52
W15067,52
W18952,52
W17085,52
W05790,52
W13431,52
W02391,52
W18295,52
W15832,52
W18289,52
W01962,52
W20482,52
W14515,52
W05645,52
W09851,52
W18296,52
W13492,52
W12249,52
W20197,52
W11046,52
W02222,52
W04486,52
W03456,52
W16398,52
W05637,52
W15829,52
W13495,52
W20998,52
W20473,52
W13326,52
W20562,52
W15886,52
W15452,52
W05704,52
W19253,52
W05711,52
W13327,52
W13201,52
W17248,52
W01561,52
W05371,52
W14693,52
W15591,52
W18179,52
W16276,52
W13061,52
W07601,52
W09548,52
W20428,52
W20465,52
W05556,52
W15544,52
W04884,52
W14601,52
W21022,52
W17137,52
W11015,52
W11017,52
W20457,52
W20458,52
W20212,52
W05521,52
W18249,52
W14565,52
W10392,52
W01924,52
W20207,52
W01931,52
W18268,52
W11035,52
W21010,52
W05386,52
W21025,52
W17287,52
W19034,52
W07544,52
W21021,52
W10935,52
W10937,52
W04056,52
W14666,52
W21020,52
W07591,52
W01659,52
W20420,52
W05420,52
W07464,52
W20422,52
W01545,52
W10949,52
W10952,52
W21016,52
W09549,52
W07593,52
W15570,52
W09557,52
W08861,52
W17306,52
W20409,52
W17300,52
W15596,52
W20410,52
W17292,52
W10907,52
W15575,52
W13606,52
W11566,52
W02403,52
W19122,52
W18076,52
W15658,52
W08223,52
W10802,52
W14812,52
W00974,52
W21048,52
W17762,52
W01025,52
W20242,52
W21049,52
W20368,52
W01037,52
W15657,52
W14922,52
W00394,52
W11565,52
W21156,52
W12713,52
W09619,52
W15023,52
W10584,52
W19150,52
W11765,52
W20330,52
W12153,52
W19154,52
W14806,52
W18048,52
W00389,52
W12734,52
W14858,52
W20245,52
W15017,52
W21119,52
W09722,52
W18134,52
W19166,52
W05211,52
W21034,52
W10560,52
W21136,52
W21053,52
W05236,52
W17443,52
W12854,52
W19149,52
W18094,52
W20355,52
W08936,52
W07926,52
W19120,52
W09707,52
W07922,52
W18061,52
W14824,52
W15674,52
W00941,52
W14827,52
W10809,52
W17531,52
W09791,52
W14863,52
W10785,52
W00630,52
W00638,52
W17461,52
W01395,52
W21094,52
W21056,52
W05301,52
W21087,52
W21101,52
W21096,52
W21079,52
W00039,52
W21071,52
W10872,52
W21067,52
W01388,52
W10648,52
W05296,52
W07646,52
W03110,52
W01458,52
W10692,52
W17337,52
W17799,52
W10886,52
W12618,52
W20384,52
W17768,52
W21061,52
W17800,52
W04114,52
W20264,52
W03529,52
W09561,52
W05274,52
W17774,52
W08979,52
W19151,52
W18051,52
W19172,52
W15637,52
W00048,52
W04138,52
W18152,52
W21057,52
W15780,52
W04221,52
W10646,52
W10861,52
W08108,52
W03312,52
W21060,52
W10676,52
W17780,52
W21093,52
W17777,52
W01404,52
W09569,52
W17743,52
W17740,52
W09582,52
W08129,52
W17371,52
W18157,52
W15741,52
W07691,52
W21095,52
W21100,52
W21099,52
W14776,52
W17764,52
W15016,52
W18908,52
W15941,52
W11160,52
W06957,52
W15943,52
W20698,52
W20699,52
W02490,52
W20700,52
W20923,52
W16497,52
W15149,52
W19981,52
W02801,52
W20953,52
W06054,52
W06801,52
W20740,52
W20919,52
W14221,52
W20745,52
W18801,52
W20746,52
W02516,52
W20917,52
W20747,52
W20924,52
W20697,52
W02486,52
W06891,52
W20735,52
W02445,52
W09236,52
W18925,52
W21118,52
W10319,52
W08639,52
W10316,52
W12456,52
W05961,52
W06988,52
W13645,52
W10007,52
W15135,52
W15930,52
W02363,52
W16523,52
W19254,52
W15403,52
W07134,52
W15423,52
W20963,52
W13521,52
W18937,52
W16896,52
W20960,52
W10325,52
W20958,52
W15905,52
W18391,52
W14372,52
W11974,52
W15406,52
W11975,52
W18386,52
W15366,52
W14342,52
W20942,52
W18128,52
W18088,52
W10624,52
W18022,52
W00294,52
W01222,52
W20375,52
W12693,52
W15639,52
W18125,52
W01150,52
W17616,52
W19164,52
W17984,52
W20315,52
W17983,52
W14765,52
W15013,52
W10170,52
W20379,52
W21055,52
W00056,52
W07724,52
W10544,52
W21111,52
W05226,52
W21113,52
W10169,52
W02449,52
W21120,52
W18139,52
W21132,52
W21109,52
W09763,52
W02819,52
W16789,52
W10068,52
W13704,52
W03582,52
W13699,52
W20926,52
W20037,52
W14280,52
W20648,52
W13674,52
W15948,52
W00227,52
W14283,52
W14252,52
W20925,52
W20038,52
W21003,52
W13559,52
W00219,52
W20314,52
W19106,52
W20313,52
W08902,52
W08026,52
W17643,52
W13013,52
W21054,52
W05057,52
W21129,52
W20239,52
W00207,52
W18215,56
W18214,56
W01780,56
W17186,56
W18217,56
W18213,56
W18218,56
W18219,56
W01820,56
W18212,56
W18216,56
W01617,56
W18207,56
W18206,56
W18197,56
W18198,56
W18200,56
W01637,56
W01647,56
W01661,56
W18211,56
W01704,56
W01711,56
W18202,56
W18209,56
W01791,56
W18376,56
W01784,56
W18413,56
W18414,56
W01763,56
W18416,56
W18390,56
W18304,56
W02294,56
W16894,56
W16927,56
W18370,56
W18372,56
W02237,56
W18210,56
W18373,56
W18380,56
W18381,56
W18382,56
W02273,56
W18383,56
W18385,56
W18387,56
W18388,56
W18389,56
W20287,56
W18303,56
W18298,56
W18374,56
W01766,56
W18232,56
W18205,56
W01846,56
W18233,56
W18234,56
W18235,56
W18238,56
W18239,56
W18241,56
W18242,56
W18244,56
W20293,56
W19095,56
W14507,56
W15074,56
W15101,56
W15161,56
W15183,56
W04748,56
W04746,56
W04668,56
W13351,56
W07268,56
W04614,56
W07275,56
W18411,56
W20684,56
W18231,56
W18204,56
W18230,56
W18227,56
W18220,56
W18221,56
W18222,56
W18223,56
W18247,56
W18248,56
W17122,56
W18251,56
W18252,56
W18254,56
W18255,56
W18267,56
W18273,56
W18275,56
W18279,56
W18285,56
W18288,56
W18290,56
W18291,56
W17125,56
W18301,56
W18245,56
W18243,56
W18224,56
W18226,56
W18229,56
W18409,56
W18027,56
W16854,56
W00016,56
W17852,56
W18033,56
W18036,56
W18041,56
W18043,56
W18044,56
W18045,56
W18046,56
W18049,56
W00640,56
W00664,56
W18050,56
W18053,56
W18056,56
W18057,56
W18058,56
W18029,56
W18187,56
W17611,56
W17862,56
W00057,56
W00141,56
W17865,56
W17866,56
W17835,56
W18003,56
W17801,56
W17735,56
W13287,56
W17769,56
W17772,56
W17775,56
W17778,56
W17779,56
W17781,56
W17782,56
W17770,56
W17730,56
W17731,56
W17732,56
W17752,56
W17750,56
W17755,56
W17748,56
W17747,56
W17746,56
W17756,56
W17742,56
W17741,56
W17739,56
W17738,56
W17737,56
W17736,56
W17733,56
W18014,56
W00203,56
W18018,56
W18309,56
W18310,56
W18313,56
W18320,56
W18322,56
W18323,56
W18324,56
W18325,56
W18326,56
W18328,56
W18329,56
W18330,56
W18331,56
W02219,56
W18366,56
W18368,56
W18369,56
W02309,56
W18399,56
W02329,56
W18403,56
W18405,56
W18407,56
W16863,56
W16861,56
W18308,56
W18305,56
W18332,56
W02045,56
W18019,56
W18020,56
W18021,56
W00256,56
W18023,56
W18025,56
W18026,56
W18193,56
W18195,56
W18196,56
W18336,56
W18337,56
W18408,56
W18338,56
W18339,56
W18340,56
W02048,56
W18347,56
W18351,56
W18352,56
W02188,56
W18358,56
W02204,56
W18362,56
W18349,56
W18333,56
W16992,56
W15348,56
W05500,56
W20638,56
W05844,56
W05835,56
W05832,56
W05823,56
W07055,56
W07057,56
W07059,56
W05766,56
W05764,56
W05753,56
W07062,56
W07065,56
W05707,56
W07072,56
W05698,56
W14485,56
W20486,56
W14866,56
W12694,56
W04274,56
W13103,56
W20411,56
W20433,56
W07917,56
W20438,56
W05855,56
W20406,56
W17754,56
W05874,56
W05888,56
W05881,56
W05672,56
W20297,56
W05617,56
W05616,56
W14540,56
W05615,56
W05597,56
W05568,56
W05567,56
W05566,56
W14614,56
W05514,56
